324	英超	2023-04-06 03:00	曼彻斯特联	-1	布伦特福德	1:0	1	9.12
325	英超	2023-04-05 03:00	切尔西	0	利物浦	0:0	0	16.06
326	英超	2023-04-05 02:45	AFC伯恩茅斯	+1	布莱顿	0:2	2	5.10
327	英超	2023-04-05 02:45	利兹联	0	诺丁汉森林	2:1	3	4.25
328	英超	2023-04-05 02:45	莱斯特城	0	阿斯顿维拉	1:2	3	3.75
329	英超	2023-04-04 03:00	埃弗顿	0	托特纳姆热刺	1:1	2	4.10
330	英超	2023-04-02 23:30	纽卡斯尔联	0	曼彻斯特联	2:0	2	5.89
331	英超	2023-04-02 21:00	西汉姆联	-1	南安普顿	1:0	1	7.05
332	英超	2023-04-02 00:30	切尔西	-1	阿斯顿维拉	0:2	2	4.25
333	英超	2023-04-01 22:00	阿森纳	-2	利兹联	4:1	5	5.98
334	英超	2023-04-01 22:00	AFC伯恩茅斯	0	富勒姆	2:1	3	4.13
335	英超	2023-04-01 22:00	布莱顿	-1	布伦特福德	3:3	6	30.67
336	英超	2023-04-01 22:00	水晶宫	0	莱斯特城	2:1	3	4.28
337	英超	2023-04-01 22:00	诺丁汉森林	0	狼队	1:1	2	3.42
338	英超	2023-04-01 19:30	曼彻斯特城	-1	利物浦	4:1	5	7.66
339	英超	2023-03-19 22:00	阿森纳	-2	水晶宫	4:1	5	9.40
340	英超	2023-03-19 01:30	切尔西	-1	埃弗顿	2:2	4	7.83
341	英超	2023-03-18 23:00	阿斯顿维拉	-1	AFC伯恩茅斯	3:0	3	4.01
342	英超	2023-03-18 23:00	布伦特福德	-1	莱斯特城	1:1	2	5.66
343	英超	2023-03-18 23:00	南安普顿	+1	托特纳姆热刺	3:3	6	30.24
344	英超	2023-03-18 23:00	狼队	0	利兹联	2:4	6	41.23
345	英超	2023-03-18 04:00	诺丁汉森林	+1	纽卡斯尔联	1:2	3	3.64
346	英超	2023-03-16 03:30	南安普顿	0	布伦特福德	0:2	2	3.82
347	英超	2023-03-16 03:30	布莱顿	-1	水晶宫	1:0	1	6.04
348	英超	2023-03-13 00:30	纽卡斯尔联	-1	狼队	2:1	3	4.51
349	英超	2023-03-12 22:00	富勒姆	+1	阿森纳	0:3	3	4.19
350	英超	2023-03-12 22:00	曼彻斯特联	-1	南安普顿	0:0	0	46.21
351	英超	2023-03-12 22:00	西汉姆联	0	阿斯顿维拉	1:1	2	3.38
352	英超	2023-03-12 01:30	水晶宫	+2	曼彻斯特城	0:1	1	8.08
353	英超	2023-03-11 23:00	埃弗顿	0	布伦特福德	1:0	1	4.71
354	英超	2023-03-11 23:00	利兹联	+1	布莱顿	2:2	4	7.10
355	英超	2023-03-11 23:00	莱斯特城	+1	切尔西	1:3	4	4.95
356	英超	2023-03-11 23:00	托特纳姆热刺	-1	诺丁汉森林	3:1	4	5.32
357	英超	2023-03-11 20:30	AFC伯恩茅斯	+1	利物浦	1:0	1	7.95
358	英超	2023-03-07 04:00	布伦特福德	0	富勒姆	3:2	5	11.34
359	英超	2023-03-06 00:30	利物浦	0	曼彻斯特联	7:0	7	25.13
360	英超	2023-03-05 22:00	诺丁汉森林	0	埃弗顿	2:2	4	9.89
361	英超	2023-03-05 01:30	南安普顿	0	莱斯特城	1:0	1	8.05
362	英超	2023-03-04 23:00	阿森纳	-2	AFC伯恩茅斯	3:2	5	10.85
363	英超	2023-03-04 23:00	阿斯顿维拉	0	水晶宫	1:0	1	5.68
364	英超	2023-03-04 23:00	布莱顿	-1	西汉姆联	4:0	4	9.79
365	英超	2023-03-04 23:00	切尔西	-1	利兹联	1:0	1	5.69
366	英超	2023-03-04 23:00	狼队	0	托特纳姆热刺	1:0	1	3.92
367	英超	2023-03-04 20:30	曼彻斯特城	-1	纽卡斯尔联	2:0	2	4.81
368	英超	2023-03-02 04:00	利物浦	-1	狼队	2:0	2	4.50
369	英超	2023-03-02 03:45	阿森纳	-2	埃弗顿	4:0	4	7.39
370	英超	2023-02-26 21:30	托特纳姆热刺	0	切尔西	2:0	2	3.41
371	英超	2023-02-26 03:45	水晶宫	+1	利物浦	0:0	0	20.00
372	英超	2023-02-26 01:30	AFC伯恩茅斯	+2	曼彻斯特城	1:4	5	8.76
373	英超	2023-02-25 23:00	埃弗顿	0	阿斯顿维拉	0:2	2	3.33
374	英超	2023-02-25 23:00	利兹联	0	南安普顿	1:0	1	5.91
375	英超	2023-02-25 23:00	莱斯特城	+1	阿森纳	0:1	1	7.32
376	英超	2023-02-25 23:00	西汉姆联	-1	诺丁汉森林	4:0	4	12.30
377	英超	2023-02-25 04:00	富勒姆	0	狼队	1:1	2	3.44
378	英超	2023-02-20 00:30	托特纳姆热刺	-1	西汉姆联	2:0	2	4.63
379	英超	2023-02-19 22:00	曼彻斯特联	-1	莱斯特城	3:0	3	4.07
380	英超	2023-02-19 01:30	纽卡斯尔联	0	利物浦	0:2	2	4.31
381	英超	2023-02-18 23:00	布伦特福德	-1	水晶宫	1:1	2	3.59
382	英超	2023-02-18 23:00	布莱顿	-1	富勒姆	0:1	1	9.15
383	英超	2023-02-18 23:00	切尔西	-1	南安普顿	0:1	1	8.64
384	英超	2023-02-18 23:00	埃弗顿	0	利兹联	1:0	1	5.68
385	英超	2023-02-18 23:00	诺丁汉森林	+2	曼彻斯特城	1:1	2	5.33
386	英超	2023-02-18 23:00	狼队	-1	AFC伯恩茅斯	0:1	1	4.35
387	英超	2023-02-18 20:30	阿斯顿维拉	+1	阿森纳	2:4	6	34.14
388	英超	2023-02-16 03:30	阿森纳	0	曼彻斯特城	1:3	4	6.46
389	英超	2023-02-14 04:00	利物浦	-1	埃弗顿	2:0	2	5.05
390	英超	2023-02-13 00:30	曼彻斯特城	-2	阿斯顿维拉	3:1	4	4.22
391	英超	2023-02-12 22:00	利兹联	+1	曼彻斯特联	0:2	2	4.55
392	英超	2023-02-12 01:30	AFC伯恩茅斯	+1	纽卡斯尔联	1:1	2	3.98
393	英超	2023-02-11 23:00	阿森纳	-1	布伦特福德	1:1	2	4.38
394	英超	2023-02-11 23:00	水晶宫	+1	布莱顿	1:1	2	3.50
395	英超	2023-02-11 23:00	富勒姆	0	诺丁汉森林	2:0	2	4.22
396	英超	2023-02-11 23:00	莱斯特城	0	托特纳姆热刺	4:1	5	14.31
397	英超	2023-02-11 23:00	南安普顿	0	狼队	1:2	3	4.43
398	英超	2023-02-11 20:30	西汉姆联	0	切尔西	1:1	2	5.01
399	英超	2023-02-09 04:00	曼彻斯特联	-1	利兹联	2:2	4	4.42
400	英超	2023-02-06 00:30	托特纳姆热刺	+1	曼彻斯特城	1:0	1	7.73
401	英超	2023-02-05 22:00	诺丁汉森林	0	利兹联	1:0	1	5.57
402	英超	2023-02-05 01:30	纽卡斯尔联	-1	西汉姆联	1:1	2	3.62
403	英超	2023-02-04 23:00	阿斯顿维拉	0	莱斯特城	2:4	6	34.26
404	英超	2023-02-04 23:00	布伦特福德	-1	南安普顿	3:0	3	5.21
405	英超	2023-02-04 23:00	布莱顿	-1	AFC伯恩茅斯	1:0	1	10.03
406	英超	2023-02-04 23:00	曼彻斯特联	-1	水晶宫	2:1	3	4.74
407	英超	2023-02-04 23:00	狼队	+1	利物浦	3:0	3	4.30
408	英超	2023-02-04 20:30	埃弗顿	+1	阿森纳	1:0	1	7.24
409	英超	2023-02-04 04:00	切尔西	-1	富勒姆	0:0	0	18.37
410	英超	2023-01-24 04:00	富勒姆	0	托特纳姆热刺	0:1	1	3.99
411	英超	2023-01-23 00:30	阿森纳	0	曼彻斯特联	3:2	5	12.29
412	英超	2023-01-22 22:00	利兹联	0	布伦特福德	0:0	0	11.44
413	英超	2023-01-22 22:00	曼彻斯特城	-2	狼队	3:0	3	6.71
414	英超	2023-01-22 01:30	水晶宫	+1	纽卡斯尔联	0:0	0	7.28
415	英超	2023-01-21 23:00	AFC伯恩茅斯	0	诺丁汉森林	1:1	2	4.03
416	英超	2023-01-21 23:00	莱斯特城	0	布莱顿	2:2	4	6.77
417	英超	2023-01-21 23:00	南安普顿	0	阿斯顿维拉	0:1	1	4.52
418	英超	2023-01-21 23:00	西汉姆联	0	埃弗顿	2:0	2	3.16
419	英超	2023-01-21 20:30	利物浦	0	切尔西	0:0	0	19.72
420	英超	2023-01-20 04:00	曼彻斯特城	-1	托特纳姆热刺	4:2	6	15.29
421	英超	2023-01-19 04:00	水晶宫	+1	曼彻斯特联	1:1	2	3.83
422	英超	2023-01-16 00:30	托特纳姆热刺	0	阿森纳	0:2	2	5.35
423	英超	2023-01-15 22:00	切尔西	-1	水晶宫	1:0	1	6.21
424	英超	2023-01-15 22:00	纽卡斯尔联	-1	富勒姆	1:0	1	7.12
425	英超	2023-01-15 01:30	布伦特福德	-1	AFC伯恩茅斯	2:0	2	4.28
426	英超	2023-01-14 23:00	布莱顿	0	利物浦	3:0	3	3.90
427	英超	2023-01-14 23:00	埃弗顿	0	南安普顿	1:2	3	3.66
428	英超	2023-01-14 23:00	诺丁汉森林	0	莱斯特城	2:0	2	3.87
429	英超	2023-01-14 23:00	狼队	0	西汉姆联	1:0	1	6.55
430	英超	2023-01-14 20:30	曼彻斯特联	+1	曼彻斯特城	2:1	3	4.50
431	英超	2023-01-14 04:00	阿斯顿维拉	0	利兹联	2:1	3	5.03
432	英超	2023-01-13 04:00	富勒姆	0	切尔西	2:1	3	4.46
433	英超	2023-01-06 04:00	切尔西	+1	曼彻斯特城	0:1	1	7.81
434	英超	2023-01-05 04:00	阿斯顿维拉	0	狼队	1:1	2	3.94
435	英超	2023-01-05 04:00	水晶宫	0	托特纳姆热刺	0:4	4	9.19
436	英超	2023-01-05 03:45	利兹联	0	西汉姆联	2:2	4	7.45
437	英超	2023-01-05 03:30	南安普顿	0	诺丁汉森林	0:1	1	5.67
438	英超	2023-01-04 04:00	曼彻斯特联	-2	AFC伯恩茅斯	3:0	3	5.30
439	英超	2023-01-04 03:45	阿森纳	-1	纽卡斯尔联	0:0	0	13.81
440	英超	2023-01-04 03:45	埃弗顿	0	布莱顿	1:4	5	15.90
441	英超	2023-01-04 03:45	莱斯特城	0	富勒姆	0:1	1	9.01
442	英超	2023-01-03 01:30	布伦特福德	+1	利物浦	3:1	4	5.18
443	英超	2023-01-02 00:30	诺丁汉森林	+1	切尔西	1:1	2	3.85
444	英超	2023-01-01 22:00	托特纳姆热刺	-1	阿斯顿维拉	0:2	2	4.96
445	英超	2023-01-01 01:30	布莱顿	+1	阿森纳	2:4	6	35.15
